first_name,last_name,full_name,team,year,player,position,r1_price,r2_price,r3_price,r4_price,r5_price,r6_price,r7_price,r8_price,r9_price,r10_price,r11_price,r12_price,r13_price,r14_price,r15_price,r16_price,r17_price,r18_price,r19_price,r20_price,r21_price,r22_price,r23_price,r1_score,r2_score,r3_score,r4_score,r5_score,r6_score,r7_score,r8_score,r9_score,r10_score,r11_score,r12_score,r13_score,r14_score,r15_score,r16_score,r17_score,r18_score,r19_score,r20_score,r21_score,r22_score,r23_score
Ben,Brown,Ben Brown,North Melbourne,2018,Ben_Brown_North Melbourne_2018,FWD,423300,423300,423300,414900,475800,516000,529900,507800,471300,472400,469500,475000,447900,447900,442900,438400,444400,449200,442400,421100,379300,362500,327500,21,116,96,167,105,65,97,62,128,87,79,61,0,120,80,82,120,58,45,62,89,30,58
Nick,Graham,Nick Graham,Carlton,2018,Nick_Graham_Carlton_2018,MID FWD,424400,424400,424400,424400,424400,424400,424400,424400,388400,382400,382400,382400,382400,371300,371300,359600,332800,332800,329300,329300,306400,286000,286000,0,0,0,48,0,0,51,76,94,0,0,0,35,0,72,53,0,71,0,27,45,0,0
Ricky,Henderson,Ricky Henderson,Hawthorn,2018,Ricky_Henderson_Hawthorn_2018,MID,424600,424600,424600,432100,444000,449900,456700,456700,449900,425900,414000,416000,416000,407100,385900,350700,346300,343900,362600,373200,392000,399700,410400,91,104,74,102,97,83,0,80,55,94,104,0,32,63,62,80,64,109,73,90,96,0,86
Jamie,Macmillan,Jamie Macmillan,North Melbourne,2018,Jamie_Macmillan_North Melbourne_2018,RUC,424600,424600,424600,418600,411500,418300,405700,388500,392500,403200,427300,416800,420600,420600,411800,420200,416900,419800,407300,411500,404300,397100,376600,98,69,72,89,95,36,73,134,54,108,71,82,0,82,107,61,93,75,91,71,71,72,80
Liam,Jones,Liam Jones,Carlton,2018,Liam_Jones_Carlton_2018,DEF,426100,426100,426100,393700,366200,362900,364600,373200,367500,361300,372100,386300,386300,393800,397600,395600,387400,374700,344200,344200,344200,344200,344200,54,70,57,43,107,69,61,82,65,94,96,0,59,92,88,44,76,41,0,0,0,0,0
Liam,Shiels,Liam Shiels,Hawthorn,2018,Liam_Shiels_Hawthorn_2018,MID,427300,427300,427300,407600,423200,421500,421500,435100,433200,441800,444900,460500,460500,473600,494200,479300,468800,471800,474900,482000,450600,438700,448100,59,94,57,123,64,0,95,99,87,86,129,0,91,113,65,92,136,68,103,55,93,96,124
Matthew,Suckling,Matthew Suckling,Western Bulldogs,2018,Matthew_Suckling_Western Bulldogs_2018,DEF,427300,427300,427300,421500,435600,449100,462400,449800,449800,442800,456300,464900,464900,464900,464900,464900,464900,464900,464900,464900,464900,464900,464900,85,73,83,123,79,94,75,102,79,115,99,0,0,0,0,0,0,0,0,0,0,0,0
Lachie,Henderson,Lachie Henderson,Geelong,2018,Lachie_Henderson_Geelong_2018,DEF,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,400300,389300,401900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,87,65,70,103,99
Dane,Rampe,Dane Rampe,Sydney,2018,Dane_Rampe_Sydney_2018,DEF,427400,427400,427400,383400,372500,391400,412400,402000,389400,395200,411600,407200,385500,371800,371800,373700,377700,400600,420900,428900,430700,414900,384000,53,40,63,98,99,82,42,90,116,68,53,77,71,0,84,83,115,93,68,107,55,64,91
Pearce,Hanley,Pearce Hanley,Gold Coast,2018,Pearce_Hanley_Gold Coast_2018,DEF MID,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,428000,391700,391700,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,88,0,0
Billy,Longer,Billy Longer,St Kilda,2018,Billy_Longer_St Kilda_2018,RUC,429500,429500,429500,429500,429500,429500,429500,429500,429500,429500,429500,429500,429500,379400,379400,343700,345700,345700,345700,345700,345700,345700,345700,34,18,0,0,0,0,0,0,0,0,0,0,94,0,40,81,0,0,0,0,0,0,0
Nick,Vlastuin,Nick Vlastuin,Richmond,2018,Nick_Vlastuin_Richmond_2018,DEF,430100,430100,430100,430100,424400,424400,421000,398000,399900,404600,418600,413600,419600,428000,428000,446200,446200,459000,456200,433300,400100,398000,393700,54,0,103,83,0,58,59,127,66,81,93,90,88,0,125,0,88,62,78,52,112,74,57
Sam,Kerridge,Sam Kerridge,Carlton,2018,Sam_Kerridge_Carlton_2018,MID,430800,430800,430800,430800,430800,430800,430800,429400,433500,431400,423400,435800,435800,439800,439800,439800,439800,439800,439800,439800,439800,446400,414600,0,0,0,0,79,104,71,93,93,55,134,0,82,0,0,0,0,0,0,0,70,0,53
Sean,Darcy,Sean Darcy,Fremantle,2018,Sean_Darcy_Fremantle_2018,RUC,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,432900,415100,407400,398500,378700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,86,0,75,77,79,72,65
Christian,Petracca,Christian Petracca,Melbourne,2018,Christian_Petracca_Melbourne_2018,MID FWD,433300,433300,433300,446000,445100,439400,439400,403400,367300,347700,352300,376200,382400,382400,378600,370200,396000,411200,429000,419700,437800,439600,409200,95,85,106,69,73,0,40,49,89,81,95,66,0,62,85,138,53,101,88,110,76,54,97
Ryan,Bastinac,Ryan Bastinac,Brisbane Lions,2018,Ryan_Bastinac_Brisbane Lions_2018,MID,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
Jasper,Pittard,Jasper Pittard,Port Adelaide,2018,Jasper_Pittard_Port Adelaide_2018,DEF,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,434000,389800,371000,340700,340700,340700,333600,338300,344900,352200,364600,0,0,0,0,0,0,31,0,0,0,0,78,53,63,43,0,0,87,85,51,93,69,88
Rory,Atkins,Rory Atkins,Adelaide,2018,Rory_Atkins_Adelaide_2018,MID,434100,434100,434100,398200,402700,426700,441900,433500,430300,413900,412400,384900,362500,335800,335800,335800,335800,339300,351800,373300,389300,385800,374600,39,59,80,105,104,78,63,113,47,85,54,44,60,0,0,0,109,67,88,111,33,78,115
Ryan,Lester,Ryan Lester,Brisbane Lions,2018,Ryan_Lester_Brisbane Lions_2018,MID FWD,434100,434100,434100,407600,407600,376800,341200,341200,341200,341200,341200,322600,307700,307700,329900,347200,375300,378400,380200,362000,362000,362000,342500,88,56,55,0,59,30,0,0,0,0,74,58,0,104,79,93,64,79,49,0,0,87,51
Jordan,De Goey,Jordan De Goey,Collingwood,2018,Jordan_De Goey_Collingwood_2018,MID FWD,434300,434300,434300,434300,434300,434300,408900,413300,419100,451600,450300,436300,437500,437500,448700,455900,451300,441700,471200,471200,471200,476300,441400,0,0,0,70,84,47,123,92,111,65,63,139,0,88,64,117,73,147,0,0,82,76,51
Jake,Lever,Jake Lever,Melbourne,2018,Jake_Lever_Melbourne_2018,DEF,434300,434300,434300,401900,379900,387000,380900,373500,351700,365300,391500,383900,383900,383900,383900,383900,383900,383900,383900,383900,383900,383900,383900,68,59,59,69,110,37,64,75,104,99,15,0,0,0,0,0,0,0,0,0,0,0,0
Cale,Hooker,Cale Hooker,Essendon,2018,Cale_Hooker_Essendon_2018,FWD DEF,434600,434600,434600,409400,383600,374800,380900,388700,403400,428600,433400,421800,398400,398400,403600,408900,412600,408700,397400,387900,383500,372700,346900,92,57,53,73,79,84,82,101,117,50,67,86,0,100,73,86,84,55,83,91,38,71,86
Tom,Liberatore,Tom Liberatore,Western Bulldogs,2018,Tom_Liberatore_Western Bulldogs_2018,MID,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,434600,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus,Adams,Marcus Adams,Western Bulldogs,2018,Marcus_Adams_Western Bulldogs_2018,DEF,434900,434900,434900,434900,434900,434900,434900,434900,434900,434900,434900,434900,434900,434900,434900,434900,426200,416300,398100,365300,365300,365300,365300,0,0,0,0,0,0,0,0,0,0,0,0,0,90,68,89,81,44,45,0,0,0,0
Bradley,Hill,Bradley Hill,Fremantle,2018,Bradley_Hill_Fremantle_2018,MID,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,401100,397100,387600,390900,400000,401900,399600,43,87,0,0,0,0,0,0,0,0,0,0,0,0,0,60,89,73,83,105,63,78,105
Koby,Stevens,Koby Stevens,St Kilda,2018,Koby_Stevens_St Kilda_2018,MID,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,72,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie,Tarrant,Robbie Tarrant,North Melbourne,2018,Robbie_Tarrant_North Melbourne_2018,DEF,435400,435400,435400,435400,423000,438400,432600,424400,387000,363000,336200,335000,342200,342200,360400,362300,379200,373200,391100,386800,389800,371400,364600,58,86,0,84,112,51,77,44,59,55,85,79,0,84,62,114,42,113,75,57,67,96,59
Josh,Jenkins,Josh Jenkins,Adelaide,2018,Josh_Jenkins_Adelaide_2018,FWD,435500,435500,435500,433800,419500,399900,389100,404700,397200,381600,355600,343800,341000,337400,337400,324700,336300,356600,388000,393900,412800,425900,457900,71,115,69,39,94,80,93,54,58,59,70,73,54,0,51,120,80,89,82,114,88,95,129
Caleb,Daniel,Caleb Daniel,Western Bulldogs,2018,Caleb_Daniel_Western Bulldogs_2018,MID FWD,436000,436000,436000,436000,413100,428900,432300,443500,443900,438500,430400,402100,402100,357100,316400,316400,298700,309200,327200,328800,341500,366600,423900,0,37,102,66,109,87,87,94,75,76,44,0,21,60,0,73,73,84,47,100,120,75,112
Eddie,Betts,Eddie Betts,Adelaide,2018,Eddie_Betts_Adelaide_2018,FWD,436400,436400,436400,415600,390400,390400,390400,374300,354900,363200,347500,345000,343600,346000,346000,346000,346000,336500,332000,348700,359500,340200,304200,56,77,80,31,0,0,86,65,82,36,85,85,42,0,0,0,63,91,87,61,30,53,95
Shane,Biggs,Shane Biggs,Western Bulldogs,2018,Shane_Biggs_Western Bulldogs_2018,DEF,436700,436700,436700,436700,436700,436700,436700,436700,436700,436700,436700,436700,436700,366800,366800,366800,315300,292400,292400,292400,292400,292400,292400,45,0,0,34,0,0,0,0,0,0,0,0,27,0,0,48,66,0,0,0,0,0,0
Callum,Sinclair,Callum Sinclair,Sydney,2018,Callum_Sinclair_Sydney_2018,RUC,436900,436900,436900,469700,496800,515800,517200,520000,530600,512500,468900,454000,465100,494400,494400,495000,494900,493500,481800,463500,442100,429500,439100,106,75,152,109,72,128,115,94,71,45,132,123,90,0,91,122,86,68,100,69,75,116,101
Christian,Salem,Christian Salem,Melbourne,2018,Christian_Salem_Melbourne_2018,DEF MID,437100,437100,437100,409900,407400,419400,414600,414600,421000,420000,425800,421100,423200,423200,405700,381100,374200,391800,401900,387600,400700,427300,448200,53,44,102,89,74,75,0,115,62,88,95,77,0,45,71,102,95,66,53,149,105,71,92
Lewis,Taylor,Lewis Taylor,Brisbane Lions,2018,Lewis_Taylor_Brisbane Lions_2018,FWD,437800,437800,437800,427900,412100,389900,374600,378300,369400,357300,335600,334600,339600,339600,349600,368300,375100,367600,342200,341900,331500,331700,352500,94,85,59,72,61,64,107,37,52,77,70,67,0,91,98,52,62,54,93,40,72,101,74
Jack,Redden,Jack Redden,West Coast,2018,Jack_Redden_West Coast_2018,MID,437900,437900,437900,398300,357000,342200,356600,410800,462900,492100,499200,488600,488600,470000,459500,449600,473400,511200,551500,548800,538700,533800,519700,65,39,68,35,73,127,134,103,108,100,68,0,84,109,66,154,154,96,82,137,102,97,96
Devon,Smith,Devon Smith,Essendon,2018,Devon_Smith_Essendon_2018,FWD MID,439100,439100,439100,451600,457800,449700,452100,456600,467800,461300,470800,467000,475100,475100,478800,469000,470600,467300,495600,504200,502200,492600,503500,92,111,86,82,81,109,90,101,77,120,77,104,0,115,52,124,104,122,97,87,104,125,93
Aaron,Mullett,Aaron Mullett,Carlton,2018,Aaron_Mullett_Carlton_2018,DEF,440700,440700,440700,400000,383900,364700,349800,330100,309200,309700,309700,309700,309700,309700,315300,321500,321500,321500,321500,321500,321500,321500,299500,57,87,27,85,70,28,67,57,64,0,0,0,0,79,64,0,0,0,0,0,0,32,71
Sam,Mayes,Sam Mayes,Brisbane Lions,2018,Sam_Mayes_Brisbane Lions_2018,DEF,441400,441400,441400,413500,373600,373600,373600,373600,373600,373600,373600,373600,344000,344000,312200,312200,312200,312200,312200,312200,312200,312200,312200,74,45,81,28,0,0,0,0,0,0,0,51,0,58,0,0,0,0,0,0,0,0,0
Stephen,Hill,Stephen Hill,Fremantle,2018,Stephen_Hill_Fremantle_2018,MID DEF,442000,442000,442000,442000,442200,436500,424900,378500,378500,378500,341800,341800,341800,327800,327800,328900,354900,364900,364900,377500,366300,366300,366300,0,74,75,111,60,62,28,0,0,55,0,0,91,0,57,112,70,0,70,67,0,0,0
Jarrod,Harbrow,Jarrod Harbrow,Gold Coast,2018,Jarrod_Harbrow_Gold Coast_2018,DEF,442000,442000,442000,416100,399300,412000,420400,418200,386600,394900,394900,396200,424700,431300,457500,465900,473300,463500,434100,410100,389100,386900,372600,92,59,54,94,114,55,77,49,126,0,65,113,92,115,92,95,80,43,89,73,73,71,80
Jonathon,Patton,Jonathon Patton,Greater Western Sydney,2018,Jonathon_Patton_Greater Western Sydney_2018,FWD,443300,443300,443300,456500,450600,442200,400800,376900,376900,376900,380800,380100,395600,395600,404300,401400,401400,401400,401400,401400,401400,401400,401400,83,51,159,45,41,84,61,0,0,90,76,99,0,84,58,0,0,0,0,0,0,0,0
Will,Hoskin-Elliott,Will Hoskin-Elliott,Collingwood,2018,Will_Hoskin-Elliott_Collingwood_2018,MID FWD,447100,447100,447100,429700,426000,429900,423600,394100,380500,370800,392000,413800,419700,419700,426800,415500,386800,334300,313900,322200,335900,316300,280300,80,44,103,97,58,86,43,78,87,105,92,67,0,111,58,21,39,99,73,57,33,67,43
Dom,Tyson,Dom Tyson,Melbourne,2018,Dom_Tyson_Melbourne_2018,MID,447100,447100,447100,447100,447100,444100,422400,403500,385600,385600,385600,385600,385600,385600,375600,352100,352100,352100,328700,326300,352500,387800,396400,0,98,82,0,75,58,77,68,0,0,0,0,0,66,43,0,0,54,99,107,91,79,63
Sam,Gibson,Sam Gibson,Adelaide,2018,Sam_Gibson_Adelaide_2018,MID,447800,447800,447800,447800,447800,447800,447800,447800,447800,447800,447800,435800,429100,431000,431000,431000,431000,431000,431000,431000,431000,431000,431000,0,0,0,0,0,0,0,0,80,69,93,87,82,0,0,0,0,0,0,0,0,0,0
Jack,Martin,Jack Martin,Gold Coast,2018,Jack_Martin_Gold Coast_2018,FWD,447800,447800,447800,459400,463100,457700,429700,421400,412600,412600,412600,410100,378600,357300,349500,371300,381300,398300,398300,398300,398300,398300,398300,76,117,99,62,98,49,91,94,0,0,57,27,96,76,91,83,97,0,0,0,0,0,0
Jared,Polec,Jared Polec,Port Adelaide,2018,Jared_Polec_Port Adelaide_2018,MID,447900,447900,447900,479200,515900,524000,524500,511500,496700,463700,463700,446200,442500,444700,453900,442800,437400,426700,440700,459800,475800,477000,449900,80,126,130,107,83,122,79,74,73,0,92,97,82,111,60,88,95,110,108,101,87,68,108
Mark,Blicavs,Mark Blicavs,Geelong,2018,Mark_Blicavs_Geelong_2018,MID DEF,448600,448600,448600,418800,409400,399600,388900,391100,397600,384100,367800,359400,368400,393200,393200,403600,401300,388000,380100,369500,376500,379100,365700,42,67,91,67,60,86,91,73,46,75,81,82,114,0,68,60,87,73,49,121,68,40,101
Richard,Douglas,Richard Douglas,Adelaide,2018,Richard_Douglas_Adelaide_2018,MID,450800,450800,450800,450800,438800,436200,437200,463100,481400,474800,436800,416600,399000,366000,366000,345100,320900,320900,320900,320900,320900,323200,301600,50,0,114,74,63,124,132,64,80,56,81,76,9,0,92,56,0,0,0,0,55,50,75
Jason,Johannisen,Jason Johannisen,Western Bulldogs,2018,Jason_Johannisen_Western Bulldogs_2018,DEF FWD,450800,450800,450800,446300,444900,438800,438700,447700,447900,438300,410600,380000,380000,352200,349800,361300,404300,437700,469600,445200,457200,456400,456800,67,110,81,68,98,94,90,86,73,42,63,0,61,84,95,139,88,113,32,156,92,85,70
Tom,Langdon,Tom Langdon,Collingwood,2018,Tom_Langdon_Collingwood_2018,DEF,451300,451300,451300,423800,405000,388700,388700,388700,388700,381700,390200,401800,398900,398900,394200,384700,385800,379300,372000,372100,396900,423300,403600,56,75,76,56,69,0,0,0,94,85,81,71,0,79,70,89,62,65,101,119,84,70,56
Jarrad,Waite,Jarrad Waite,North Melbourne,2018,Jarrad_Waite_North Melbourne_2018,FWD,451400,451400,451400,441000,443300,438600,439500,439500,434700,439400,455600,455600,455600,455600,455600,455600,455600,455600,455600,455600,453200,429500,430400,59,125,61,78,110,74,0,70,129,101,0,0,0,0,0,0,0,0,0,45,80,119,85
Tom,Papley,Tom Papley,Sydney,2018,Tom_Papley_Sydney_2018,MID FWD,451400,451400,451400,428000,413900,400300,391600,371900,357100,337200,339700,339700,357600,370600,370600,370600,370600,376200,374700,377100,363300,358500,342000,73,64,79,77,56,85,49,57,65,86,0,95,63,0,0,0,81,83,71,47,95,44,72
Brodie,Smith,Brodie Smith,Adelaide,2018,Brodie_Smith_Adelaide_2018,DEF,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,452100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,129,0,0
Lachie,Hunter,Lachie Hunter,Western Bulldogs,2018,Lachie_Hunter_Western Bulldogs_2018,MID,452300,452300,452300,492200,508300,508300,511700,500700,506300,499300,472200,459100,459100,446200,446600,436200,446300,455900,457900,449200,449900,480800,574200,102,114,142,69,0,98,114,102,74,63,117,0,67,87,96,107,91,86,84,108,155,146,127
Stephen,Coniglio,Stephen Coniglio,Greater Western Sydney,2018,Stephen_Coniglio_Greater Western Sydney_2018,MID,452400,452400,452400,499100,529200,550000,549500,524800,498400,477000,495200,503700,503700,503700,505900,494000,492800,495600,511300,510700,539400,532900,535100,129,120,124,116,116,93,64,100,89,138,89,0,0,83,111,106,90,143,79,157,82,98,150
Nic,Newman,Nic Newman,Sydney,2018,Nic_Newman_Sydney_2018,MID,454500,454500,454500,454500,454500,454500,454500,454500,454500,454500,454500,404500,404500,404500,404500,404500,404500,365000,345600,340000,352300,374400,411700,60,0,0,58,0,0,0,0,0,0,43,0,0,0,0,0,57,80,62,95,110,89,72
Jarrad,McVeigh,Jarrad McVeigh,Sydney,2018,Jarrad_McVeigh_Sydney_2018,DEF,454800,454800,454800,433600,438300,442100,449100,451300,438900,450000,467000,484800,488000,488000,488000,478800,465800,465800,465800,465800,453100,441400,435900,51,106,66,93,106,79,88,77,125,106,89,106,0,0,83,75,0,0,0,100,78,90,97
Jack,Riewoldt,Jack Riewoldt,Richmond,2018,Jack_Riewoldt_Richmond_2018,FWD,455200,455200,455200,462100,462800,461500,450400,443800,446800,456700,424500,378600,327600,324100,324100,364400,402900,432700,444100,455600,463900,516700,578000,101,70,115,88,65,96,93,85,114,3,35,77,77,0,135,98,80,113,105,81,219,84,109
Jack,Crisp,Jack Crisp,Collingwood,2018,Jack_Crisp_Collingwood_2018,DEF,455300,455300,455300,462200,464800,464400,444900,433400,448100,468800,489700,503200,510800,510800,525400,524200,516500,506500,486300,460900,442300,449500,465400,87,71,128,78,65,89,86,119,112,97,115,110,0,117,92,95,106,64,71,107,111,83,104
Dion,Prestia,Dion Prestia,Richmond,2018,Dion_Prestia_Richmond_2018,MID,456000,456000,456000,456000,456000,456000,443300,424600,424600,424600,424600,424600,424600,424600,424600,408600,411600,427500,453700,475000,475000,479500,461700,0,0,0,86,90,66,67,0,0,0,0,0,0,0,91,99,97,125,104,0,74,0,79
Zak,Jones,Zak Jones,Sydney,2018,Zak_Jones_Sydney_2018,MID,457100,457100,457100,457100,457100,437600,422500,439000,435200,421000,408600,408000,426100,435500,435500,432100,419300,400200,384600,364800,364800,364800,376500,85,0,0,40,99,87,103,66,62,97,85,106,86,0,67,83,63,64,64,0,0,115,61
Heath,Shaw,Heath Shaw,Greater Western Sydney,2018,Heath_Shaw_Greater Western Sydney_2018,DEF,458100,458100,458100,467400,458200,438700,435900,439000,445900,431000,448100,457100,474000,474000,470400,445900,424100,408600,420900,445800,447000,451100,451100,114,110,69,75,81,98,88,94,54,149,86,80,0,113,40,71,113,94,107,76,102,0,0
Jack,Sinclair,Jack Sinclair,St Kilda,2018,Jack_Sinclair_St Kilda_2018,MID,459500,459500,459500,427700,416400,431900,424700,424700,424700,427600,418400,440700,448700,456400,456400,447700,436500,440300,434100,431900,405800,379600,332500,49,54,99,73,106,61,0,0,96,79,126,80,81,0,99,69,107,80,74,53,64,60,47
Dom,Sheed,Dom Sheed,West Coast,2018,Dom_Sheed_West Coast_2018,MID,459500,459500,459500,454900,452200,451400,426400,426400,426400,394100,378700,379100,379100,375200,375200,375200,375200,375200,350800,322400,322400,315000,343200,81,67,115,79,69,64,0,0,52,86,90,0,43,0,0,0,0,42,66,0,74,88,73
Ryan,Burton,Ryan Burton,Hawthorn,2018,Ryan_Burton_Hawthorn_2018,DEF,460200,460200,460200,394100,394100,351500,324000,319300,325800,324100,319800,336400,336400,355100,366300,354200,336400,330000,327700,346500,356600,368600,360800,27,58,41,0,37,69,77,61,55,69,105,0,70,65,62,50,79,68,96,72,79,66,74
Luke,McDonald,Luke McDonald,North Melbourne,2018,Luke_McDonald_North Melbourne_2018,DEF MID,461100,461100,461100,443600,439800,429700,419000,400100,395100,389000,373200,382600,378300,378300,387200,365400,365000,362800,348000,325700,303300,286900,248800,68,80,87,85,63,83,62,85,78,35,132,55,0,62,71,90,57,42,64,44,42,46,37
Luke,Hodge,Luke Hodge,Brisbane Lions,2018,Luke_Hodge_Brisbane Lions_2018,DEF,461800,461800,461800,438700,419100,418500,418500,419900,400300,379900,362500,370300,367000,367000,406500,434500,481500,481500,481500,482400,483300,464200,422900,93,62,68,84,92,0,77,40,79,70,86,61,0,164,87,121,0,0,89,89,77,89,52
Steven,May,Steven May,Gold Coast,2018,Steven_May_Gold Coast_2018,DEF,462100,462100,462100,431800,397000,378800,366800,366800,389600,402500,402500,424100,424100,424100,424100,424700,421900,411000,416900,442000,442000,455100,423200,73,68,66,42,84,72,0,116,76,0,98,0,0,0,87,69,77,119,116,0,67,77,82
Michael,Barlow,Michael Barlow,Gold Coast,2018,Michael_Barlow_Gold Coast_2018,MID FWD,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,462700,451700,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,105
Hugh,Greenwood,Hugh Greenwood,Adelaide,2018,Hugh_Greenwood_Adelaide_2018,MID,465000,465000,465000,442400,445200,436400,428400,435600,445200,470700,480300,487800,476800,451100,451100,427000,411200,400500,410600,432100,464500,451400,403900,45,111,70,85,86,70,116,98,112,94,99,78,52,0,92,82,53,133,114,92,51,86,72
Isaac,Smith,Isaac Smith,Hawthorn,2018,Isaac_Smith_Hawthorn_2018,MID,465800,465800,465800,470800,472400,455000,471200,482200,478400,459200,446000,442600,442600,429200,406900,405000,413800,424200,418900,404400,397300,405300,366200,98,115,75,90,73,143,90,49,107,90,63,0,83,64,98,106,72,70,82,81,100,48,31
Tom,McDonald,Tom McDonald,Melbourne,2018,Tom_McDonald_Melbourne_2018,DEF FWD,465800,465800,465800,465800,465800,465800,465800,465800,477600,500200,514900,538600,556700,556700,574400,530100,488900,452200,455300,451300,450500,447900,447900,0,0,0,0,0,86,86,135,118,80,164,123,0,90,39,103,74,107,89,80,103,84,98
Jack,Newnes,Jack Newnes,St Kilda,2018,Jack_Newnes_St Kilda_2018,MID FWD,465800,465800,465800,456400,427700,381200,340400,330400,349100,356300,344300,344500,349900,370300,370300,362400,339300,328100,326800,329400,310900,292900,289600,88,69,99,36,12,87,82,72,73,42,92,87,77,0,45,48,89,61,56,44,51,73,60
Nic,Naitanui,Nic Naitanui,West Coast,2018,Nic_Naitanui_West Coast_2018,RUC,465900,465900,465900,479800,482100,492400,480300,471000,471000,469500,485700,513700,513700,520100,520100,499500,496800,469900,469900,469900,469900,469900,469900,113,85,110,92,103,70,93,0,118,107,129,0,87,99,86,115,42,0,0,0,0,0,0
Tom J.,Lynch,Tom J. Lynch,Gold Coast,2018,Tom J._Lynch_Gold Coast_2018,FWD,467600,467600,467600,488200,500500,460900,423100,423100,423100,423100,423100,387800,345000,334100,341100,341100,341100,341100,341100,341100,341100,341100,341100,77,180,67,67,71,51,0,0,0,0,53,35,95,88,0,0,0,0,0,0,0,0,0
Travis,Boak,Travis Boak,Port Adelaide,2018,Travis_Boak_Port Adelaide_2018,MID FWD,467800,467800,467800,472800,468500,460700,466500,477900,478400,485500,485500,476400,463600,428000,412800,399600,400100,399000,403700,404000,405500,400200,421800,98,111,80,77,100,109,95,85,125,0,61,74,64,87,72,87,83,85,80,87,71,117,89
David,Swallow,David Swallow,Gold Coast,2018,David_Swallow_Gold Coast_2018,MID,468500,468500,468500,483500,504700,501800,508300,488400,461000,435400,435400,422800,419100,425900,429500,451300,449300,442500,442500,404700,404700,393400,419000,110,121,81,129,79,104,76,53,92,0,88,68,111,87,114,71,74,0,41,0,109,100,88
Toby,McLean,Toby McLean,Western Bulldogs,2018,Toby_McLean_Western Bulldogs_2018,MID FWD,470200,470200,470200,493300,522300,520200,515000,524600,549600,562600,562300,538900,538900,500100,454700,438500,440900,444800,439200,433400,422900,426500,419100,91,125,115,114,72,111,146,115,100,122,63,0,52,86,104,84,90,86,80,77,112,72,66
Tom,Lynch,Tom Lynch,Adelaide,2018,Tom_Lynch_Adelaide_2018,FWD,470900,470900,470900,470900,470900,444000,446500,463300,470400,450800,431300,394300,394300,394300,394300,394300,364700,369700,397500,411100,393800,388100,407800,0,0,74,47,95,127,82,86,72,69,35,0,0,0,0,71,128,90,56,68,106,90,72
Cameron,Pedersen,Cameron Pedersen,Melbourne,2018,Cameron_Pedersen_Melbourne_2018,RUC FWD,471700,471700,471700,471700,471700,471700,471700,471700,471700,471700,471700,471700,421400,421400,421400,421400,421400,421400,421400,421400,421400,367400,367400,92,33,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,57,0,0
Kane,Lambert,Kane Lambert,Richmond,2018,Kane_Lambert_Richmond_2018,MID FWD,472500,472500,472500,432600,426300,453600,474200,488900,495800,494700,473300,427700,400400,391700,391700,418900,440000,452200,452200,445900,452300,450600,450600,71,49,72,119,119,77,120,113,64,72,46,80,95,0,126,83,87,107,69,113,93,0,0
Joe,Daniher,Joe Daniher,Essendon,2018,Joe_Daniher_Essendon_2018,FWD,472800,472800,472800,419000,396500,393400,378000,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,341500,58,38,65,93,67,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ed,Curnow,Ed Curnow,Carlton,2018,Ed_Curnow_Carlton_2018,MID,473200,473200,473200,494600,525900,539500,547600,557000,559000,559000,571700,569000,569000,556500,538200,520200,504800,491400,475400,469500,465500,460600,446200,95,148,86,126,126,86,136,118,0,110,109,0,95,92,102,90,86,89,103,88,85,115,51
